feature_name	Bridge	map_name	cM	feature_start	Type	Multicopy	
sPb-0529	no	3	55.9-56.6	56.25	DArT		
sPb-6276	no	3	55.9-56.6	56.25	DArT		
sPb-8273	no	3	55.9-56.6	56.25	DArT		
sPb-5382	no	3	55.9-56.6	56.25	DArT		
sPb-4238	no	3	55.9-56.6	56.25	DArT		
sPb-5768	no	3	55.9-56.6	56.25	DArT		
sPb-1901	no	3	55.9-56.6	56.25	DArT		
sPb-6122	Bridge	3	55.9-56.6	56.25	DArT		
sPb-0952	no	3	55.9-56.6	56.25	DArT		
sPb-1818	no	3	55.9-56.6	56.25	DArT		
sPb-8487	no	3	55.9-56.6	56.25	DArT		
sPb-9483	no	3	55.9-56.6	56.25	DArT		
sPb-7688	no	3	55.9-56.6	56.25	DArT		
sPb-1137	Bridge	3	55.9-56.6	56.25	DArT		
txs1162	no	3	55.9-56.6	56.25	RFLP		
sPb-5946	no	3	56.6-57.5	57.05	DArT		
sPb-3584	no	3	57.5-58.3	57.9	DArT		
sPb-9135	no	3	57.5-58.3	57.9	DArT		
cdo920	no	3	57.5-58.3	57.9	RFLP		
PSB0614	no	3	57.5-58.3	57.9	RFLP		
sPb-7675	no	3	58.3	58.3	DArT		
SG-51	no	3	58.3	58.3	RFLP		
msbcir224	no	3	59.8-62.8	61.3	SSR		
txp33	Bridge	3	59.8-62.8	61.3	SSR		
gap236	Bridge	3	62.8	62.8	SSR		
sPb-1294	no	3	58.3-68.4	63.4	DArT		
csu36	no	3	58.3-68.4	63.4	RFLP	x	
sPb-8782	no	3	63.4-64.2	63.8	DArT		
sPb-6024	no	3	63.4-64.2	63.8	DArT		
sPb-9779	no	3	62.8-65.6	64.2	DArT		
M187546	no	3	62.8-65.6	64.2	DArT		
isu114	no	3	65.1	65.1	RFLP		
sPb-5922	no	3	65.6	65.6	DArT		
txp205	no	3	65.1-71.1	68.1	SSR		
PSB0609	no	3	68.4	68.4	RFLP	x	
csu58	no	3	70	70	RFLP		
M341885	no	3	70-71.1	70.6	DArT		
M342663	no	3	70-71.1	70.6	DArT		
sPb-0357	no	3	70-71.1	70.6	DArT		
M340384	no	3	70-71.1	70.6	DArT		
M340852	no	3	70-71.1	70.6	DArT		
M340802	no	3	70-71.1	70.6	DArT		
M188114	no	3	70-71.1	70.6	DArT		
MT36	no	3	70.7	70.7	RFLP		
txp31	Bridge	3	71.1	71.1	SSR		
sPb-1700	no	3	71.1-75.2	73.15	DArT		
sPb-1447	no	3	71.1-75.2	73.15	DArT		
txp336	no	3	71.1-75.2	73.15	SSR		
sPb-0875	no	3	71.1-75.2	73.15	DArT		
sPb-8738	no	3	71.1-75.2	73.15	DArT		
txp183	no	3	75.2	75.2	SSR		
msbcir276	no	3	76.3	76.3	SSR		
sPb-8787	no	3	77.4	77.4	DArT		
psb0613	no	3	75.2-80.2	77.7	RFLP		
sPb-5300	no	3	80	80	DArT		
txp444	no	3	80.2	80.2	SSR		
Stgnhsbm21	no	3	80.2-83.9	82.1	SSR		
txp543	no	3	80.2-83.9	82.1	SSR		
txp544	no	3	80.2-83.9	82.1	SSR		
sPb-5202	no	3	80.2-85.4	83.9	DArT		
sPb-9864	no	3	80.2-85.4	83.9	DArT		
txs584	no	3	85.4	85.4	RFLP		
txp513	no	3	83.9-87.5	85.7	SSR	x	
Sh2	no	3	83.9-87.5	85.7	gene		
txp503	no	3	87.5	87.5	SSR		
txS1439	no	3	70.7-104.5	87.6	RFLP		
txS536	no	3	70.7-104.5	87.6	RFLP		
umc63	no	3	87.8	87.8	RFLP		
R	no	3	87.9	87.9	gene		
sPb-4423	no	3	87.5-88.4	88	DArT		
txp120	no	3	87.5-89.2	88.35	SSR		
umc93	no	3	87.5-89.2	88.35	RFLP		
txp435	no	3	89.2	89.2	SSR		
txp514	no	3	89.2-91.7	90.45	SSR	x	
txp512	no	3	89.2-91.7	90.45	SSR	x	
sPb-2209	no	3	91.6	91.6	DArT		
txp2	no	3	91.7	91.7	SSR		
sPb-2246	no	3	95.7	95.7	DArT		
sPb-0398	no	3	91.7-101.05	96.4	DArT		
txp530	no	3	91.7-101.05	96.4	SSR	x	
sPb-3799	no	3	91.7-101.05	96.4	DArT		
sPb-4795	no	3	91.7-101.05	96.4	DArT		
cdo1160	no	3	98.9	98.9	RFLP		
txp231	no	3	98.9-103.2	101.05	SSR		
txp436	no	3	98.9-103.2	101.05	SSR		
sPb-3965	no	3	102.8	102.8	DArT		
txp59	no	3	103.2	103.2	SSR		
psb0289	no	3	103.2-104	103.6	RFLP		
sPb-1496	no	3	104	104	DArT		
ST1176	no	3	104.5	104.5	RFLP		
txS307	no	3	106.7	106.7	RFLP		
WG889	no	3	104-110.85	107.5	RFLP		
txS545	no	3	108.9	108.9	RFLP		
bcd828	no	3	110.2	110.2	RFLP		
sPb-9524	no	3	110.2-111.5	110.85	DArT		
sPb-4163	no	3	110.2-111.5	110.85	DArT		
sPb-5235	no	3	110.2-111.5	110.85	DArT		
cdo470	no	3	110.2-111.5	110.85	RFLP		
txp218	no	3	110.2-111.5	110.85	SSR		
txs1175	no	3	110.2-111.5	110.85	RFLP		
umc16	no	3	110.2-111.5	110.85	RFLP		
umc17	no	3	110.2-111.5	110.85	RFLP		
isu121	no	3	111.5	111.5	RFLP		
msbcir314	no	3	112	112	SSR		
sPb-9139	no	3	112	112	DArT		
sPb-7161	no	3	112-113.65	112.8	DArT		
txS545ls	no	3	108.9-117.1	113	RFLP		
txp114	no	3	111.5-115.8	113.65	SSR		
txp437	no	3	115.8	115.8	SSR		
sPb-1725	no	3	116.5	116.5	DArT		
ST458	no	3	117.1	117.1	RFLP		
sPb-6682	no	3	116.5-121.6	119.1	DArT		
sPb-3153	no	3	116.5-121.6	119.1	DArT		
sPb-0687	no	3	116.5-121.6	119.1	DArT		
sPb-6669	no	3	116.5-121.6	119.1	DArT		
sPb-6121	no	3	121.6	121.6	DArT		
sPb-6437	no	3	121.6	121.6	DArT		
sPb-5194	no	3	123.5	123.5	DArT	x	maps to SBI-05 (64.8cM) in S4
sPb-5655	no	3	123.5	123.5	DArT		
sPb-6466	no	3	123.5	123.5	DArT		
sbAGE01	no	3	120.3-126.9	123.6	SSR		
sPb-0038	no	3	124	124	DArT		
sPb-6778	no	3	124	124	DArT		
Sb03QGM100	no	3	123.5-125.3	124.4	SSR		
Sb03QGM101	no	3	123.5-125.3	124.4	SSR		
Sb03QGM102	no	3	123.5-125.3	124.4	SSR		
Sb03QGM103	no	3	123.5-125.3	124.4	SSR		
Sb03QGM104	no	3	123.5-125.3	124.4	SSR		
Sb03QGM105	no	3	123.5-125.3	124.4	SSR		
sPb-0785	no	3	123.5-127.1	125.3	DArT		
M341446	no	3	123.5-127.1	125.3	DArT		
M341571	no	3	123.5-127.1	125.3	DArT		
sPb-4139	no	3	123.5-127.1	125.3	DArT		
sPb-9973	no	3	123.5-127.1	125.3	DArT		
txs1927	no	3	126	126	RFLP		
txs422	no	3	126	126	RFLP	x	maps to SBI-08 on S1
BH245191	no	3	126.9	126.9	RFLP		
txp438	no	3	126.9-127.3	127.1	SSR		
txp439	no	3	127.1	127.1	SSR		
sPb-1651	no	3	126.9-127.3	127.1	DArT		
sPb-1480	Bridge	3	126.9-127.3	127.1	DArT		
txp440	no	3	126.9-127.3	127.1	SSR		
sPb-8349	Bridge	3	127.3-129	128.15	DArT		
sPb-4524	no	3	127.3-129	128.15	DArT		
txp542	no	3	127.3-129	128.15	SSR		
bnl15.20	no	3	127.3-129	128.15	RFLP		
txp563	no	3	127.3-129	128.15	SSR		
txp441	no	3	127.3-129	128.15	SSR		
csu96	no	3	127.3-129	128.15	RFLP		
bcd738	no	3	129	129	RFLP	x	
sPb-9429	no	3	128.15-129.7	129.4	DArT		
txp581	no	3	128.15-129.7	129.4	SSR		
M342704	no	3	129.7-131.5	130.6	DArT		
sPb-8323	no	3	129.7-131.5	130.6	DArT		
txp587	no	3	129.7-131.5	130.6	SSR		
M188311	no	3	129.7-131.5	130.6	DArT		
txp446	no	3	131.5	131.5	SSR		
Sb03QGM106	no	3	131.5-131.9	131.7	SSR		
txp442	no	3	131.9	131.9	SSR		
S1329	no	3	132.5	132.5	RFLP		
Stgnhsbm17	no	3	131.9-133.7	132.8	SSR		
Sb03QGM107	no	3	131.9-133.7	132.8	SSR		
Sb03QGM108	no	3	131.9-133.7	132.8	SSR		
sPb-4921	no	3	133.7	133.7	DArT		
sPb-5267	no	3	133.7	133.7	DArT		
txp564	no	3	133.7	133.7	SSR		
txp565	no	3	133.7	133.7	SSR		
Sb03QGM109	no	3	133.7	133.7	SSR		
txp580	no	3	133.7	133.7	SSR		
Sb03QGM120	no	3	133.7	133.7	SSR		
Sb03QGM121	no	3	133.7	133.7	SSR		
Sb03QGM110	no	3	133.7	133.7	SSR		
Sb03QGM122	no	3	133.7	133.7	SSR		
Sb03QGM111	no	3	133.7	133.7	SSR		
RZ444	no	3	133.7	133.7	RFLP		
sPb-0044	no	3	133.7	133.7	DArT		
sPb-6882	no	3	133.7	133.7	DArT		
Sb03QGM123	no	3	133.7-134.5	134.1	SSR		
isu166	no	3	134.5	134.5	RFLP		
Sb03QGM116	no	3	134.5	134.5	SSR		
Sb03QGM117	no	3	134.5	134.5	SSR		
Sb03QGM118	no	3	134.5	134.5	SSR		
Sb03QGM119	no	3	134.5	134.5	SSR		
sPb-1068	no	3	134.5-135.4	134.95	DArT		
txp572	no	3	134.5-135.4	134.95	SSR		
sPb-8040	no	3	134.5-135.4	134.95	DArT		
txp583	no	3	134.5-135.4	134.95	SSR		
PSB0079	no	3	134.5-135.4	134.95	RFLP		
txp447	no	3	134.5-135.4	134.95	SSR		
txs1226	no	3	135.4	135.4	RFLP		
psb0175	no	3	134.95-136.6	135.8	RFLP		
msbcir225	no	3	134.6-137.4	136	SSR		
txp285	no	3	136.6	136.6	SSR		
ST2032-2	no	3	137.3	137.3	RFLP		
txp421	no	3	137.4	137.4	SSR		
sPb-3593	no	3	137.4-138.7	138.05	DArT		
txp38	Bridge	3	137.4-138.7	138.05	SSR		
txp448	no	3	138.7	138.7	SSR		
RZ538	no	3	138.8	138.8	RFLP		
txp449	no	3	140.1	140.1	SSR		
sPb-7186	Bridge	3	140.1-141.4	140.75	DArT		
M188846	no	3	140.1-141.4	140.75	DArT		
sPb-2682	no	3	140.1-141.4	140.75	DArT		
sPb-3670	no	3	140.1-141.4	140.75	DArT		
sPb-6013	no	3	140.1-141.4	140.75	DArT	x	Maps to SBI-10 (68cM) in S2
sPb-7866	no	3	140.1-141.4	140.75	DArT		
txp422	no	3	140.1-141.4	140.75	SSR		
psb0443	no	3	140.1-141.4	140.75	RFLP		
sPb-7035	no	3	140.1-141.4	140.75	DArT		
sPb-9977	Bridge	3	140.1-141.4	140.75	DArT		
txp420	no	3	141.4	141.4	SSR		
txS301	no	3	144	144	RFLP		
sPb-4629	Bridge	3	144.9	144.9	DArT		
txp34	Bridge	3	147.8	147.8	SSR		
Sb03QGM112	no	3	147.8-149.9	148.85	SSR		
Sb03QGM113	no	3	147.8-149.9	148.85	SSR		
Sb03QGM114	no	3	147.8-149.9	148.85	SSR		
Sb03QGM115	no	3	147.8-149.9	148.85	SSR		
txp424	no	3	147.8-149.9	148.85	SSR		
psb0109	no	3	147.8-149.9	148.85	RFLP		
bnl5.37	no	3	149.1	149.1	RFLP		
sPb-4890	no	3	148.85-149.9	149.3	DArT		
sPb-6925	Bridge	3	149.9	149.9	DArT		
sPb-3228	Bridge	3	149.9	149.9	DArT		
sPb-6649	Bridge	3	150.6	150.6	DArT	x	
isu068	no	3	150.6	150.6	RFLP		
M342779	no	3	150.7	150.7	DArT		
M340973	no	3	150.7	150.7	DArT		
M188347	no	3	152	152	DArT		
M342305	no	3	152	152	DArT		
M342567	no	3	152	152	DArT		
AltSB	no	3	152	152	gene		
sPb-3619	no	3	152	152	DArT		
M188920	no	3	152	152	DArT		
sPb-9894	no	3	151.2-154.1	153.7	DArT		
cup32	no	3	151.2-154.1	153.7	SSR		
txS1075	no	3	154.6	154.6	RFLP		
txS1075ls	no	3	154.9	154.9	RFLP		
ms3	no	3	155.34	155.34	gene		
sPb-0208	no	3	153.7-158	156	DArT		
sPb-4827	no	3	153.7-158	156	DArT		
sPb-6770	no	3	158	158	DArT		
txp427	no	3	158.2	158.2	SSR		
A	no	3	157.9-161.65	159.775	gene		
txp69	no	3	158.2-162.1	160.15	SSR		
sPb-0307	no	3	160.15-162.1	161.15	DArT		
Sb-ba1	no	3	150.6-172.3	161.45	gene		
txp425	no	3	162.1	162.1	SSR		
Str58	no	3	162.6	162.6	RFLP		
CUa1	no	3	162.1-164.2	163.15	RFLP		
sPb-5871	no	3	162.1-164.2	163.15	DArT		
txp426	no	3	164.2	164.2	SSR		
psb0243	no	3	164.2-172.3	168.3	RFLP		
sPb-1642	no	3	164.2-172.3	168.3	DArT		
sPb-5580	no	3	164.2-172.3	168.3	DArT		
sPb-8802	Bridge	3	172.3	172.3	DArT		
txp506	no	4	0	0	SSR		
txp504	no	4	6.1	6.1	SSR		
sPb-9432	no	4	6.1	6.1	DArT		
txp328	no	4	6.1	6.1	SSR		
sPb-9006	no	4	6.1	6.1	DArT		
Dsenhsbm95	no	4	6.1	6.1	SSR		
sPb-3754	no	4	6.1	6.1	DArT		
sPb-6208	no	4	6.1	6.1	DArT		
sPb-6465	no	4	6.1	6.1	DArT		
sPb-2521	Bridge	4	6.1-10.5	8.3	DArT		
sPb-8887	no	4	6.1-10.5	8.3	DArT		
cdo962	no	4	6.1-10.5	8.3	RFLP		
isu047	no	4	6.1-10.5	8.3	RFLP		
cup48	no	4	8.3-11.6	10	SSR		
sPb-8571	no	4	8.3-11.6	10	DArT		
txs754	no	4	10.5	10.5	RFLP		
sPb-4074	no	4	11.6	11.6	DArT		
sPb-6640	no	4	11.7	11.7	DArT		
sPb-7493	no	4	10.5-16.8	13.65	DArT		
sPb-8446	no	4	10.5-16.8	13.65	DArT		
sPb-2739	Bridge	4	10.5-16.8	13.65	DArT		
Ungnhsbm32	no	4	13.6-16.8	15.2	SSR		
msbcir340	no	4	15.3	15.3	SSR		
sPb-4718	Bridge	4	16.8	16.8	DArT		
umc111	no	4	16.8	16.8	RFLP		
sPb-2558	no	4	16.8-18.2	17.5	DArT		
sPb-1584	no	4	18.2	18.2	DArT		
sPb-4233	Bridge	4	16.8-25.8	21.3	DArT		
ST1163-1	no	4	16.8-25.8	21.3	RFLP		
sPb-2500	no	4	18.2-25.1	21.7	DArT		
sPb-5807	no	4	18.2-25.1	21.7	DArT		
sPb-1080	no	4	18.2-25.1	21.7	DArT		
psb0094	no	4	21.3-28.8	25.1	RFLP		
cup05	no	4	21.3-28.8	25.1	SSR		
sPb-3078	no	4	21.3-28.8	25.1	DArT		
sPb-8355	no	4	21.3-28.8	25.1	DArT		
sPb-7042	no	4	21.3-28.8	25.1	DArT		
sPb-5826	no	4	21.3-28.8	25.1	DArT		
SG30	no	4	27.6	27.6	RFLP		
gpsb050	no	4	28.8	28.8	SSR		
GE8	no	4	31.7	31.7	RFLP		
sPb-1183	no	4	25.1-44.2	34.6	DArT		
sPb-1969	no	4	25.1-44.2	34.6	DArT		
txp26	no	4	25.1-44.2	34.6	SSR		
bmr6	no	4	25.1-44.2	34.6	gene		
sPb-9441	no	4	25.1-44.2	34.6	DArT		
sPb-5151	no	4	25.1-44.2	34.6	DArT		
sPb-6741	no	4	40.4	40.4	DArT	x	
isu056	no	4	40.9	40.9	RFLP		
FC29a	no	4	41.3	41.3	RFLP		
FC29c	no	4	41.3	41.3	RFLP		
FC29b	no	4	41.3-43.1	42.2	RFLP		
NEW-7	no	4	43.1	43.1	RFLP		
sPb-3343	no	4	43.1	43.1	DArT		
sPb-6559	no	4	43.1	43.1	DArT		
msbcir323	no	4	44.2	44.2	SSR		
M187763	no	4	44.2	44.2	DArT		
sPb-1853	no	4	44.2	44.2	DArT		
sPb-2009	no	4	44.3	44.3	DArT		
sPb-9468	no	4	44.3	44.3	DArT	x	Maps to SBI-08 (73cM) in S4
sPb-6469	no	4	44.3-48.7	46.5	DArT		
sPb-7256	no	4	48.7	48.7	DArT		
sPb-1932	Bridge	4	48.7-53.3	51	DArT		
M187985	no	4	51-53.5	52.3	DArT		
sPb-9580	Bridge	4	53.3	53.3	DArT		
JH14	no	4	53.3	53.3	RFLP		
sPb-6958	Bridge	4	53.3	53.3	DArT		
M188323	no	4	53.5	53.5	DArT		
GE2	no	4	54.4	54.4	RFLP		
M200413	no	4	53.5-57.4	55.5	DArT		
sPb-7766	no	4	55.5-58.2	56.9	DArT		
sPb-6878	no	4	55.5-58.2	56.9	DArT		
sPb-5662	no	4	44.2-71.9	58.05	DArT		
M188005	no	4	58.2	58.2	DArT		
M188903	no	4	58.2	58.2	DArT		
RZ599	no	4	58.2	58.2	RFLP		
sPb-6547	no	4	60.4	60.4	DArT		
sPb-2944	no	4	60.4	60.4	DArT		
sPb-0489	no	4	60.4-63.7	62.1	DArT		
CSU177	no	4	60.4-63.7	62.1	RFLP		
sPb-3873	no	4	60.4-63.7	62.1	DArT		
sPb-6759	no	4	60.4-63.7	62.1	DArT		
sPb-2699	no	4	63.7	63.7	DArT	x	
sPb-4039	no	4	63.7	63.7	DArT	x	
sPb-4928	no	4	63.7	63.7	DArT	x	
sPb-5618	no	4	63.7	63.7	DArT		
sPb-2138	no	4	63.7	63.7	DArT	x	
sPb-9635	no	4	63.7	63.7	DArT		
sPb-0258	no	4	63.7	63.7	DArT	x	Maps to SBI-08 (73.4cM) in TAMU, S5 & CIRAD
sPb-2449	no	4	63.7	63.7	DArT		
sPb-0543	no	4	63.7-64	63.85	DArT	x	
sPb-5276	no	4	63.7-64	63.85	DArT	x	
sPb-1811	no	4	63.7-64	63.85	DArT	x	
